dataset,task,seed,step,state_id,outcome_group,l11_success,sparse_success,alpha,spatial_mode,m_t,jaccard_l11,l11_retention,lost_from_l11,new_vs_l11,components,isolated_ratio,largest_component_ratio
initial_400,pick_coke_can,6,0,google_robot_pick_coke_can__seed006__initial,both_fail,0,0,0.5,raw,37,0.8048780487804879,0.8918918918918919,4,4,9,0.08108108108108109,0.2972972972972973
initial_400,pick_coke_can,6,0,google_robot_pick_coke_can__seed006__initial,both_fail,0,0,0.5,corners,37,0.8048780487804879,0.8918918918918919,4,4,9,0.08108108108108109,0.2972972972972973
initial_400,pick_coke_can,6,0,google_robot_pick_coke_can__seed006__initial,both_fail,0,0,0.5,gaussian,37,0.6444444444444445,0.7837837837837838,8,8,6,0.02702702702702703,0.40540540540540543
initial_400,pick_coke_can,6,0,google_robot_pick_coke_can__seed006__initial,both_fail,0,0,0.5,both,37,0.6444444444444445,0.7837837837837838,8,8,6,0.02702702702702703,0.40540540540540543
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,1.0,raw,17,1.0,1.0,0,0,5,0.17647058823529413,0.4117647058823529
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,1.0,corners,17,1.0,1.0,0,0,5,0.17647058823529413,0.4117647058823529
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,1.0,gaussian,17,0.7,0.8235294117647058,3,3,2,0.0,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,1.0,both,17,0.7,0.8235294117647058,3,3,2,0.0,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.9,raw,17,1.0,1.0,0,0,5,0.17647058823529413,0.4117647058823529
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.9,corners,17,1.0,1.0,0,0,5,0.17647058823529413,0.4117647058823529
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.9,gaussian,17,0.7894736842105263,0.8823529411764706,2,2,3,0.058823529411764705,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.9,both,17,0.7894736842105263,0.8823529411764706,2,2,3,0.058823529411764705,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.75,raw,17,0.8888888888888888,0.9411764705882353,1,1,5,0.17647058823529413,0.47058823529411764
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.75,corners,17,0.8888888888888888,0.9411764705882353,1,1,5,0.17647058823529413,0.47058823529411764
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.75,gaussian,17,0.7894736842105263,0.8823529411764706,2,2,3,0.058823529411764705,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.75,both,17,0.7894736842105263,0.8823529411764706,2,2,3,0.058823529411764705,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.5,raw,17,0.7,0.8235294117647058,3,3,8,0.35294117647058826,0.4117647058823529
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.5,corners,17,0.7,0.8235294117647058,3,3,8,0.35294117647058826,0.4117647058823529
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.5,gaussian,17,0.7894736842105263,0.8823529411764706,2,2,3,0.058823529411764705,0.5294117647058824
initial_400,pick_coke_can,7,0,google_robot_pick_coke_can__seed007__initial,l11_win,1,0,0.5,both,17,0.7894736842105263,0.8823529411764706,2,2,3,0.058823529411764705,0.5294117647058824
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,1.0,raw,28,1.0,1.0,0,0,5,0.10714285714285714,0.8214285714285714
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,1.0,corners,28,1.0,1.0,0,0,5,0.10714285714285714,0.8214285714285714
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,1.0,gaussian,28,0.6,0.75,7,7,2,0.0,0.9285714285714286
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,1.0,both,28,0.6,0.75,7,7,2,0.0,0.9285714285714286
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.9,raw,28,0.9310344827586207,0.9642857142857143,1,1,4,0.07142857142857142,0.8214285714285714
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.9,corners,28,0.9310344827586207,0.9642857142857143,1,1,4,0.07142857142857142,0.8214285714285714
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.9,gaussian,28,0.6,0.75,7,7,2,0.0,0.9285714285714286
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.9,both,28,0.6,0.75,7,7,2,0.0,0.9285714285714286
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.75,raw,28,0.8064516129032258,0.8928571428571429,3,3,6,0.14285714285714285,0.7142857142857143
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.75,corners,28,0.8064516129032258,0.8928571428571429,3,3,6,0.14285714285714285,0.7142857142857143
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.75,gaussian,28,0.6470588235294118,0.7857142857142857,6,6,3,0.03571428571428571,0.8928571428571429
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.75,both,28,0.6470588235294118,0.7857142857142857,6,6,3,0.03571428571428571,0.8928571428571429
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.5,raw,28,0.696969696969697,0.8214285714285714,5,5,9,0.17857142857142858,0.2857142857142857
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.5,corners,28,0.696969696969697,0.8214285714285714,5,5,9,0.17857142857142858,0.2857142857142857
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.5,gaussian,28,0.6470588235294118,0.7857142857142857,6,6,4,0.03571428571428571,0.7857142857142857
initial_400,pick_coke_can,8,0,google_robot_pick_coke_can__seed008__initial,both_fail,0,0,0.5,both,28,0.6470588235294118,0.7857142857142857,6,6,4,0.03571428571428571,0.7857142857142857
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,1.0,raw,20,1.0,1.0,0,0,7,0.15,0.5
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,1.0,corners,20,1.0,1.0,0,0,7,0.15,0.5
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,1.0,gaussian,20,0.48148148148148145,0.65,7,7,3,0.05,0.55
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,1.0,both,20,0.48148148148148145,0.65,7,7,3,0.05,0.55
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.9,raw,20,0.8181818181818182,0.9,2,2,6,0.1,0.5
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.9,corners,20,0.8181818181818182,0.9,2,2,6,0.1,0.5
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.9,gaussian,20,0.5384615384615384,0.7,6,6,4,0.05,0.45
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.9,both,20,0.5384615384615384,0.7,6,6,4,0.05,0.45
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.75,raw,20,0.6666666666666666,0.8,4,4,5,0.05,0.4
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.75,corners,20,0.6666666666666666,0.8,4,4,5,0.05,0.4
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.75,gaussian,20,0.48148148148148145,0.65,7,7,4,0.05,0.45
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.75,both,20,0.48148148148148145,0.65,7,7,4,0.05,0.45
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.5,raw,20,0.5384615384615384,0.7,6,6,5,0.05,0.35
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.5,corners,20,0.5384615384615384,0.7,6,6,5,0.05,0.35
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.5,gaussian,20,0.3793103448275862,0.55,9,9,4,0.0,0.5
initial_400,pick_coke_can,9,0,google_robot_pick_coke_can__seed009__initial,both_success,1,1,0.5,both,20,0.3793103448275862,0.55,9,9,4,0.0,0.5
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,1.0,raw,28,1.0,1.0,0,0,5,0.07142857142857142,0.39285714285714285
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,1.0,corners,28,1.0,1.0,0,0,5,0.07142857142857142,0.39285714285714285
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,1.0,gaussian,28,0.696969696969697,0.8214285714285714,5,5,4,0.03571428571428571,0.42857142857142855
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,1.0,both,28,0.696969696969697,0.8214285714285714,5,5,4,0.03571428571428571,0.42857142857142855
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.9,raw,28,1.0,1.0,0,0,5,0.07142857142857142,0.39285714285714285
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.9,corners,28,1.0,1.0,0,0,5,0.07142857142857142,0.39285714285714285
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.9,gaussian,28,0.696969696969697,0.8214285714285714,5,5,4,0.03571428571428571,0.42857142857142855
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.9,both,28,0.696969696969697,0.8214285714285714,5,5,4,0.03571428571428571,0.42857142857142855
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.75,raw,28,0.8666666666666667,0.9285714285714286,2,2,7,0.07142857142857142,0.32142857142857145
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.75,corners,28,0.8666666666666667,0.9285714285714286,2,2,7,0.07142857142857142,0.32142857142857145
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.75,gaussian,28,0.696969696969697,0.8214285714285714,5,5,4,0.03571428571428571,0.42857142857142855
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.75,both,28,0.696969696969697,0.8214285714285714,5,5,4,0.03571428571428571,0.42857142857142855
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.5,raw,28,0.75,0.8571428571428571,4,4,10,0.17857142857142858,0.32142857142857145
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.5,corners,28,0.75,0.8571428571428571,4,4,10,0.17857142857142858,0.32142857142857145
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.5,gaussian,28,0.696969696969697,0.8214285714285714,5,5,5,0.07142857142857142,0.4642857142857143
initial_400,pick_coke_can,10,0,google_robot_pick_coke_can__seed010__initial,both_fail,0,0,0.5,both,28,0.696969696969697,0.8214285714285714,5,5,5,0.07142857142857142,0.4642857142857143
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,1.0,raw,46,1.0,1.0,0,0,9,0.06521739130434782,0.30434782608695654
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,1.0,corners,46,1.0,1.0,0,0,9,0.06521739130434782,0.30434782608695654
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,1.0,gaussian,46,0.6727272727272727,0.8043478260869565,9,9,6,0.043478260869565216,0.41304347826086957
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,1.0,both,46,0.6727272727272727,0.8043478260869565,9,9,6,0.043478260869565216,0.41304347826086957
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.9,raw,46,0.8775510204081632,0.9347826086956522,3,3,11,0.10869565217391304,0.2608695652173913
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.9,corners,46,0.8775510204081632,0.9347826086956522,3,3,11,0.10869565217391304,0.2608695652173913
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.9,gaussian,46,0.6428571428571429,0.782608695652174,10,10,7,0.043478260869565216,0.391304347826087
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.9,both,46,0.6428571428571429,0.782608695652174,10,10,7,0.043478260869565216,0.391304347826087
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.75,raw,46,0.84,0.9130434782608695,4,4,12,0.13043478260869565,0.2608695652173913
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.75,corners,46,0.84,0.9130434782608695,4,4,12,0.13043478260869565,0.2608695652173913
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.75,gaussian,46,0.6140350877192983,0.7608695652173914,11,11,6,0.021739130434782608,0.3695652173913043
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.75,both,46,0.6140350877192983,0.7608695652173914,11,11,6,0.021739130434782608,0.3695652173913043
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.5,raw,46,0.7358490566037735,0.8478260869565217,7,7,12,0.10869565217391304,0.1956521739130435
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.5,corners,46,0.7358490566037735,0.8478260869565217,7,7,12,0.10869565217391304,0.1956521739130435
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.5,gaussian,46,0.6140350877192983,0.7608695652173914,11,11,7,0.043478260869565216,0.2826086956521739
initial_400,pick_coke_can,11,0,google_robot_pick_coke_can__seed011__initial,both_fail,0,0,0.5,both,46,0.6140350877192983,0.7608695652173914,11,11,7,0.043478260869565216,0.2826086956521739
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,1.0,raw,12,1.0,1.0,0,0,6,0.3333333333333333,0.3333333333333333
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,1.0,corners,12,1.0,1.0,0,0,6,0.3333333333333333,0.3333333333333333
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,1.0,gaussian,12,0.5,0.6666666666666666,4,4,2,0.0,0.6666666666666666
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,1.0,both,12,0.5,0.6666666666666666,4,4,2,0.0,0.6666666666666666
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.9,raw,12,0.8461538461538461,0.9166666666666666,1,1,5,0.16666666666666666,0.3333333333333333
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.9,corners,12,0.8461538461538461,0.9166666666666666,1,1,5,0.16666666666666666,0.3333333333333333
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.9,gaussian,12,0.5,0.6666666666666666,4,4,3,0.08333333333333333,0.5833333333333334
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.9,both,12,0.5,0.6666666666666666,4,4,3,0.08333333333333333,0.5833333333333334
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.75,raw,12,0.7142857142857143,0.8333333333333334,2,2,4,0.08333333333333333,0.4166666666666667
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.75,corners,12,0.7142857142857143,0.8333333333333334,2,2,4,0.08333333333333333,0.4166666666666667
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.75,gaussian,12,0.5,0.6666666666666666,4,4,3,0.08333333333333333,0.5833333333333334
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.75,both,12,0.5,0.6666666666666666,4,4,3,0.08333333333333333,0.5833333333333334
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.5,raw,12,0.6,0.75,3,3,5,0.16666666666666666,0.4166666666666667
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.5,corners,12,0.6,0.75,3,3,5,0.16666666666666666,0.4166666666666667
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.5,gaussian,12,0.4117647058823529,0.5833333333333334,5,5,3,0.0,0.5
initial_400,pick_coke_can,12,0,google_robot_pick_coke_can__seed012__initial,l11_win,1,0,0.5,both,12,0.4117647058823529,0.5833333333333334,5,5,3,0.0,0.5
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,1.0,raw,23,1.0,1.0,0,0,7,0.13043478260869565,0.30434782608695654
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,1.0,corners,23,1.0,1.0,0,0,7,0.13043478260869565,0.30434782608695654
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,1.0,gaussian,23,0.6428571428571429,0.782608695652174,5,5,3,0.0,0.4782608695652174
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,1.0,both,23,0.6428571428571429,0.782608695652174,5,5,3,0.0,0.4782608695652174
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.9,raw,23,0.84,0.9130434782608695,2,2,7,0.13043478260869565,0.30434782608695654
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.9,corners,23,0.84,0.9130434782608695,2,2,7,0.13043478260869565,0.30434782608695654
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.9,gaussian,23,0.6428571428571429,0.782608695652174,5,5,3,0.0,0.4782608695652174
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.9,both,23,0.6428571428571429,0.782608695652174,5,5,3,0.0,0.4782608695652174
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.75,raw,23,0.84,0.9130434782608695,2,2,6,0.08695652173913043,0.391304347826087
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.75,corners,23,0.84,0.9130434782608695,2,2,6,0.08695652173913043,0.391304347826087
initial_400,pick_coke_can,13,0,google_robot_pick_coke_can__seed013__initial,l11_win,1,0,0.75,gaussian,23,0.6428571428571429,0.782608695652174,5,5,3,0.0,0.4782608695652174
